player_id,age,role,matches,runs,batting_average,strike_rate,fifties,hundreds,wickets,economy,catches,fitness_score,raw_score,talent_score,future_potential,auction_value_cr
256,29,Wicketkeeper,134,4681,42.46,160.82,10,14,10,8.66,95,72,77.203,49.82,Medium,8.06
257,35,Wicketkeeper,65,5519,49.75,134.63,25,9,5,8.19,66,78,76.2775,48.07,Medium,8.99
258,33,All-Rounder,238,4295,44.06,102.76,25,7,54,4.5,30,74,74.042,43.83,Medium,8.19
259,32,Batter,119,4657,64.87,183.66,29,6,27,9.73,45,62,79.024,53.27,Medium,10.4
260,29,All-Rounder,31,3023,41.61,138.93,6,6,210,5.22,99,94,99.1285,91.38,Elite,17.63
261,25,Wicketkeeper,177,2747,46.11,100.08,35,2,2,8.37,116,91,72.10900000000001,40.17,Medium,6.7
262,32,Batter,12,5814,59.51,189.17,37,5,15,6.28,59,62,87.8965,70.09,High,11.66
263,21,Batter,90,6011,61.43,129.6,18,5,2,8.12,11,99,79.661,54.48,Medium,8.03
264,23,Wicketkeeper,99,3745,43.84,110.6,31,14,3,6.35,62,84,71.97200000000001,39.91,Low,6.53
265,21,Wicketkeeper,99,5517,34.44,109.79,22,2,3,8.21,126,99,79.00450000000001,53.24,Medium,8.04
266,27,Batter,227,5471,41.16,162.48,22,13,9,8.58,40,85,76.472,48.44,Medium,7.43
267,30,Batter,71,7092,54.14,124.97,10,12,29,7.27,59,88,84.8515,64.32,High,11.82
268,31,All-Rounder,149,4297,29.32,128.26,29,1,54,6.35,11,68,66.34899999999999,29.25,Low,5.34
269,24,Batter,246,3495,63.46,147.86,28,17,24,7.66,61,82,81.40700000000001,57.79,Medium,10.37
270,35,Bowler,81,171,16.2,95.57,1,0,237,5.31,42,80,72.0775,40.11,Medium,10.43
271,20,All-Rounder,188,3291,43.25,150.79,6,3,72,7.7,24,94,78.43549999999999,52.16,Medium,10.58
272,19,All-Rounder,180,4537,41.45,110.54,5,2,229,4.05,73,91,98.36,89.92,Elite,16.72
273,34,All-Rounder,52,3023,28.17,146.87,13,1,247,7.6,52,85,87.53750000000001,69.41,High,15.26
274,31,All-Rounder,144,1761,31.57,158.5,25,1,177,5.82,56,61,80.13799999999999,55.38,Medium,11.77
275,33,Bowler,104,322,15.1,75.15,4,0,158,6.96,5,61,50.9165,0.0,Low,3.42
276,18,Bowler,21,966,17.28,116.01,1,0,241,7.21,50,100,79.3775,53.94,Medium,12.39
277,31,Bowler,92,508,18.33,106.01,2,0,246,5.49,37,81,75.0665,45.77,Medium,11.43
278,19,Bowler,67,1056,29.63,117.7,0,1,321,5.13,24,90,88.976,72.14,High,16.26
279,20,Wicketkeeper,12,5022,31.02,139.47,24,7,7,7.47,113,86,78.6905,52.64,Medium,8.04
280,35,Bowler,48,13,28.65,71.2,4,1,262,7.36,5,90,68.541,33.4,Low,10.49
281,28,Batter,204,6082,60.47,170.91,16,7,16,9.93,63,85,84.9115,64.43,High,11.13
282,19,Bowler,192,573,11.86,116.06,4,1,279,7.58,34,82,73.173,42.18,Medium,11.57
283,21,Bowler,173,807,11.5,98.39,3,0,160,5.17,25,92,67.7825,31.97,Low,8.4
284,28,All-Rounder,125,2613,30.84,156.61,9,9,77,4.62,31,84,78.98949999999999,53.21,Medium,8.85
285,32,All-Rounder,114,1994,38.4,157.88,11,7,128,5.85,25,62,75.72999999999999,47.03,Medium,11.19
286,23,All-Rounder,221,4386,42.42,102.42,15,2,73,6.84,55,92,77.521,50.42,Medium,8.66
287,34,Batter,183,5448,42.81,189.35,11,13,27,7.81,80,67,83.4315,61.63,High,10.0
288,21,Wicketkeeper,36,3145,28.64,104.32,19,4,3,9.29,97,100,66.89000000000001,30.28,Low,5.42
289,20,All-Rounder,244,4829,26.87,159.83,11,10,163,7.24,21,90,84.8535,64.32,High,12.46
290,21,Batter,128,3414,40.04,160.17,35,16,0,7.53,64,85,75.4555,46.51,Medium,7.27
291,29,Bowler,242,383,15.5,92.3,1,0,257,6.48,20,90,71.36099999999999,38.75,Low,10.46
292,27,Wicketkeeper,115,6511,39.37,106.14,29,4,6,6.8,117,77,78.584,52.44,Medium,8.13
293,35,Batter,107,5941,49.39,174.7,32,19,16,7.29,44,65,80.254,55.6,Medium,9.17
294,18,All-Rounder,162,2397,25.73,148.64,13,0,170,6.12,84,87,86.319,67.1,High,13.16
295,23,Batter,73,4975,43.0,177.14,13,8,18,9.39,59,91,80.731,56.51,Medium,9.47
296,23,Bowler,70,1213,16.36,106.91,2,0,280,6.8,41,98,80.7705,56.58,Medium,12.86
297,22,Bowler,224,1008,20.84,78.78,0,0,114,4.93,19,80,61.245,19.58,Low,6.12
298,34,Wicketkeeper,10,4717,52.54,114.1,13,10,2,9.68,91,61,67.46099999999998,31.36,Low,6.58
299,18,Bowler,160,1443,28.34,108.72,4,1,345,4.29,50,92,94.71600000000001,83.01,Elite,18.68
300,21,All-Rounder,87,2821,28.41,109.45,18,10,174,6.6,32,97,78.7525,52.76,Medium,11.55
301,29,Bowler,180,1206,26.29,88.92,5,1,132,4.71,5,92,68.277,32.9,Low,7.49
302,30,Batter,56,7934,44.55,176.62,49,8,20,8.26,73,74,86.606,67.64,High,10.46
303,28,Batter,70,5841,64.47,131.75,15,11,14,6.05,36,77,82.65549999999999,60.16,High,11.1
304,20,All-Rounder,75,4723,27.7,100.08,17,7,237,5.68,31,93,86.718,67.86,High,14.57
305,33,Wicketkeeper,99,6473,36.26,158.02,19,5,7,6.29,54,69,78.15700000000001,51.63,Medium,8.14
306,18,All-Rounder,76,1928,26.86,110.21,17,2,237,4.3,21,90,83.40549999999999,61.58,High,13.53
307,33,Batter,120,4351,53.22,150.39,13,4,10,6.82,34,73,76.03649999999999,47.61,Medium,9.21
308,35,All-Rounder,179,2653,32.44,105.75,17,9,190,7.36,29,61,69.53049999999999,35.28,Low,9.36
309,29,Batter,119,3717,43.84,166.34,48,16,6,6.39,36,75,75.58700000000002,46.76,Medium,8.2
310,27,Batter,131,3946,44.25,147.82,41,9,2,8.57,59,75,71.00999999999999,38.08,Low,6.72
311,29,Wicketkeeper,104,3528,38.37,118.43,34,8,3,9.35,122,71,67.82150000000001,32.04,Low,5.71
312,22,Batter,31,5816,59.25,148.98,47,8,17,6.24,59,96,90.53399999999999,75.09,High,12.86
313,31,Wicketkeeper,156,3930,39.29,105.53,7,4,1,9.8,107,65,62.9065,22.73,Low,5.12
314,23,Bowler,216,394,12.52,91.17,5,1,151,7.99,45,84,59.819500000000005,16.87,Low,6.08
315,26,All-Rounder,243,4478,47.85,104.02,17,8,151,6.21,45,86,84.574,63.79,High,13.72
316,32,Batter,211,7813,50.68,149.37,36,5,4,8.27,22,89,81.4655,57.9,Medium,9.57
317,21,Batter,211,5343,61.02,181.61,36,9,12,8.62,70,81,87.2035,68.78,High,11.89
318,23,All-Rounder,113,2089,40.46,140.85,17,0,151,7.56,52,87,81.3535,57.69,Medium,11.81
319,19,Wicketkeeper,245,4200,51.91,101.42,24,9,4,9.37,139,83,75.416,46.43,Medium,8.41
320,25,Bowler,86,907,25.48,86.04,5,1,254,6.58,17,84,72.224,40.38,Medium,11.13
321,24,Wicketkeeper,199,5968,47.78,160.7,8,5,1,7.24,114,92,90.375,74.79,High,11.43
322,22,Batter,54,4579,61.26,134.05,13,8,1,7.83,56,86,79.1635,53.54,Medium,9.81
323,26,All-Rounder,220,3401,37.63,138.12,8,10,57,4.97,72,89,82.879,60.58,High,9.88
324,32,Bowler,232,971,21.74,87.49,1,1,291,7.32,10,69,68.47749999999999,33.28,Low,11.95
325,18,Wicketkeeper,22,3334,50.61,154.59,18,7,10,6.9,76,88,81.6395,58.23,Medium,9.22
326,31,Batter,231,3072,49.22,129.26,21,20,25,6.03,42,79,74.189,44.11,Medium,7.65
327,27,All-Rounder,118,3042,46.29,127.54,11,7,127,6.71,89,82,85.242,65.06,High,13.24
328,21,Batter,140,6065,51.84,161.56,28,10,21,6.43,18,90,85.036,64.67,High,11.17
329,26,All-Rounder,230,2634,31.53,142.67,25,4,98,4.6,40,71,76.5175,48.52,Medium,9.67
330,30,All-Rounder,184,2073,43.03,139.32,14,4,157,5.62,14,88,82.673,60.19,High,12.83
331,24,All-Rounder,195,4421,30.56,132.08,30,7,221,5.43,48,85,90.692,75.39,High,14.99
332,35,Bowler,85,199,19.42,107.05,5,0,342,6.72,26,80,78.8015,52.85,Medium,13.7
333,20,Bowler,100,457,24.88,85.35,2,1,166,6.34,34,83,65.9305,28.46,Low,8.02
334,33,Batter,231,7780,52.41,163.45,40,7,16,6.48,58,76,88.92049999999999,72.03,High,11.25
335,27,Wicketkeeper,23,3235,29.12,114.02,31,14,2,7.27,141,75,70.779,37.65,Low,6.5
336,20,Wicketkeeper,95,3448,34.4,104.06,33,8,3,9.04,71,98,66.58500000000001,29.7,Low,5.27
337,23,Wicketkeeper,211,2721,28.88,130.36,32,12,6,9.86,99,80,64.32,25.4,Low,4.2
338,19,Bowler,197,764,29.0,114.6,4,0,104,6.71,45,87,68.568,33.46,Low,7.38
339,25,All-Rounder,89,2028,27.57,130.2,14,2,66,7.3,48,79,67.08699999999999,30.65,Low,6.58
340,32,All-Rounder,121,4313,49.89,120.56,20,5,242,4.75,61,60,92.63699999999999,79.07,High,16.54
341,25,Bowler,196,268,14.22,71.1,4,0,131,5.47,46,95,63.357,23.58,Low,5.75
342,19,Wicketkeeper,234,4095,48.14,143.62,8,3,10,9.34,56,83,72.645,41.18,Medium,7.67
343,31,Wicketkeeper,107,3012,41.42,133.21,14,6,10,8.52,88,73,69.2415,34.73,Low,6.56
344,21,All-Rounder,169,3980,42.52,125.13,8,8,234,6.47,46,83,90.6155,75.24,High,15.58
345,21,Wicketkeeper,60,6988,30.99,118.41,38,6,5,8.81,87,85,73.7645,43.3,Medium,6.61
346,19,Wicketkeeper,243,3701,45.65,133.65,20,0,0,8.69,64,98,74.6645,45.01,Medium,7.8
347,33,Bowler,33,1047,11.5,106.18,2,0,216,7.95,23,68,62.150999999999996,21.29,Low,6.73
348,32,Batter,35,4431,61.22,179.66,33,11,13,8.95,22,87,81.267,57.52,Medium,9.52
349,19,Batter,228,4133,54.9,131.94,32,15,30,8.49,21,91,74.797,45.26,Medium,8.42
350,28,Bowler,39,820,18.01,92.83,3,1,304,5.69,15,73,73.6575,43.1,Medium,12.05
351,22,Batter,226,4305,38.11,183.79,40,19,21,7.75,58,91,82.3415,59.56,Medium,9.63
352,18,Bowler,133,999,12.26,90.56,0,0,166,6.62,5,96,63.8,24.42,Low,7.6
353,25,All-Rounder,142,3642,42.21,137.09,18,10,236,4.99,54,91,97.5605,88.41,Elite,17.87
354,30,Bowler,224,1143,27.84,100.65,0,0,229,7.4,36,75,71.6055,39.21,Low,10.6
355,20,Wicketkeeper,92,3973,34.93,119.47,37,7,8,8.57,101,87,71.69550000000001,39.38,Low,6.62
356,20,Wicketkeeper,123,6694,38.44,159.96,33,10,1,9.92,145,100,88.654,71.53,High,10.02
357,18,Batter,113,6377,36.07,158.44,15,20,30,8.48,48,96,81.58099999999999,58.12,Medium,9.37
358,35,Bowler,177,1375,19.12,87.04,0,0,316,5.82,40,84,80.182,55.47,Medium,13.79
359,33,All-Rounder,193,3353,27.85,145.56,12,0,137,5.42,91,90,88.615,71.45,High,12.87
360,27,All-Rounder,189,1935,26.14,109.85,9,6,77,5.02,35,76,66.8095,30.12,Low,6.05
361,21,Wicketkeeper,65,5744,49.74,113.34,26,3,6,6.19,131,98,89.111,72.39,High,11.55
362,21,Wicketkeeper,127,6827,53.69,109.42,36,0,8,8.94,120,93,84.184,63.05,High,11.18
363,33,Bowler,187,1184,13.47,110.76,0,1,268,6.4,25,76,73.16300000000001,42.16,Medium,11.04
364,30,Wicketkeeper,165,4033,33.21,167.45,23,14,2,6.55,127,92,85.9065,66.32,High,9.86
365,34,All-Rounder,225,4373,38.7,118.83,28,8,211,4.87,36,79,88.6705,71.56,High,15.09
366,27,All-Rounder,245,4254,28.32,142.62,10,8,188,6.78,51,92,87.977,70.24,High,13.4
367,21,All-Rounder,153,3467,39.57,156.56,27,6,222,6.99,78,89,96.119,85.67,Elite,16.81
368,31,Batter,143,3872,35.76,130.17,13,7,8,9.0,30,69,60.8875,18.9,Low,4.22
369,26,Bowler,224,127,23.81,84.76,4,0,191,7.26,11,89,64.221,25.22,Low,8.09
370,35,Bowler,200,1325,21.23,81.88,5,1,277,6.66,29,72,71.041,38.14,Low,10.79
371,31,All-Rounder,151,1720,25.32,115.08,24,7,107,7.65,100,82,72.05799999999999,40.07,Medium,8.23
372,29,Bowler,208,1484,29.29,84.71,1,0,147,7.85,37,73,62.471500000000006,21.9,Low,7.28
373,30,Batter,119,5286,51.7,129.1,47,9,0,7.32,29,71,71.457,38.93,Low,7.98
374,22,All-Rounder,162,1708,44.34,137.52,26,4,175,7.16,80,91,87.77600000000001,69.86,High,14.58
375,20,All-Rounder,144,2400,48.92,131.24,30,8,90,5.66,78,92,85.842,66.2,High,13.27
376,20,All-Rounder,66,2373,41.58,119.86,14,3,242,6.47,70,97,92.869,79.51,High,16.08
377,18,Batter,181,5834,48.37,183.31,49,20,7,9.84,51,92,82.6555,60.16,High,10.21
378,21,Wicketkeeper,75,6425,46.72,101.73,38,11,8,9.21,107,95,78.7955,52.84,Medium,8.93
379,19,All-Rounder,239,4168,29.81,130.83,8,2,247,6.15,10,100,90.3635,74.77,High,16.5
380,20,Bowler,181,1289,25.47,113.25,3,0,152,6.15,49,93,75.2165,46.06,Medium,9.44
381,20,Bowler,16,940,24.34,71.89,0,0,145,7.18,40,82,61.7055,20.45,Low,6.15
382,25,All-Rounder,114,3089,36.28,124.27,15,0,149,6.69,78,70,79.5425,54.26,Medium,11.01
383,20,Batter,189,3594,45.73,155.2,28,10,19,6.35,66,92,82.607,60.06,High,8.81
384,30,Batter,131,4280,51.0,129.55,35,18,9,9.84,28,79,66.8825,30.26,Low,6.1
385,29,Batter,151,7547,39.24,122.92,46,20,12,8.15,20,79,71.714,39.42,Low,6.55
386,24,All-Rounder,64,3190,47.64,151.09,9,2,97,4.88,42,86,87.0355,68.46,High,12.61
387,21,Bowler,181,1161,27.05,112.57,4,1,265,6.2,23,82,78.92249999999999,53.08,Medium,13.19
388,26,Batter,60,7756,49.62,143.16,18,8,3,7.14,18,76,78.632,52.53,Medium,9.78
389,28,Wicketkeeper,125,4689,43.49,121.4,14,11,5,9.83,71,70,65.97500000000001,28.54,Low,6.17
390,28,Bowler,211,453,24.24,102.04,2,1,134,6.72,26,85,64.614,25.96,Low,6.72
391,32,Wicketkeeper,101,4502,39.61,107.62,10,8,2,9.57,75,68,62.55,22.05,Low,4.22
392,20,Batter,238,3152,60.49,164.21,47,19,12,9.08,37,81,75.8325,47.22,Medium,9.18
393,35,All-Rounder,149,3710,36.8,146.51,16,6,107,7.57,85,83,83.1065,61.01,High,10.64
394,27,Bowler,128,1026,20.21,89.84,4,0,269,4.96,44,91,80.34100000000001,55.77,Medium,14.0
395,23,Bowler,124,326,13.58,117.44,5,0,288,6.93,27,81,74.47200000000001,44.65,Medium,12.39
396,25,Wicketkeeper,69,2514,32.93,116.38,18,11,6,7.88,108,71,65.634,27.89,Low,4.88
397,19,All-Rounder,36,4382,49.21,138.01,13,4,198,6.18,32,92,93.9085,81.48,Elite,15.34
398,30,All-Rounder,160,4176,47.46,104.67,13,6,107,6.07,55,81,80.4605,56.0,Medium,11.91
399,33,Wicketkeeper,237,6949,25.2,161.74,33,5,3,6.31,132,68,83.539,61.83,High,8.68
400,24,Bowler,57,322,17.24,105.87,0,0,206,7.24,12,95,68.6465,33.6,Low,9.63
401,33,Wicketkeeper,63,6839,29.84,158.34,6,7,0,6.51,125,65,82.111,59.12,Medium,7.79
402,22,Batter,238,7688,39.41,131.64,21,17,30,7.62,12,89,77.55499999999999,50.49,Medium,8.33
403,20,Bowler,124,1242,29.86,113.37,1,0,312,5.64,14,98,88.0275,70.34,High,16.18
404,23,All-Rounder,52,4466,42.14,155.34,24,9,67,4.92,59,84,87.295,68.95,High,11.74
405,21,Batter,61,7282,60.79,155.31,36,5,19,6.39,70,99,96.58749999999999,86.56,Elite,13.58
406,19,Batter,33,6950,54.78,183.14,44,1,28,9.75,65,96,91.045,76.06,High,12.74
407,31,All-Rounder,233,1677,42.44,125.74,30,7,246,5.52,85,85,93.33699999999999,80.4,Elite,16.16
408,21,Wicketkeeper,44,4085,39.31,116.28,10,9,9,9.51,102,88,71.305,38.64,Low,6.71
409,24,Batter,191,3058,52.34,128.25,10,13,20,6.82,50,93,77.2655,49.94,Medium,9.07
410,29,Batter,49,6490,54.55,137.75,44,14,18,7.46,45,91,83.77749999999999,62.28,High,10.82
411,30,Bowler,115,1130,25.68,94.12,2,1,164,7.95,41,81,65.652,27.93,Low,8.27
412,30,Bowler,228,1350,12.38,81.49,5,0,125,4.86,30,95,65.6675,27.96,Low,5.91
413,28,Batter,51,6187,63.94,120.37,15,5,15,9.7,65,72,75.91149999999999,47.37,Medium,8.41
414,20,All-Rounder,66,3018,27.0,102.27,17,6,207,6.62,46,99,82.1465,59.19,Medium,13.23
415,19,Bowler,173,1012,18.78,80.09,5,1,149,4.13,43,96,71.6315,39.26,Low,8.8
416,34,Bowler,167,347,23.48,87.99,5,0,349,4.63,22,84,82.79650000000001,60.42,High,15.03
417,30,All-Rounder,181,3118,35.14,112.02,5,1,73,6.2,81,88,77.121,49.67,Medium,9.95
418,29,All-Rounder,218,2632,30.66,157.78,19,6,197,4.02,32,83,89.79899999999999,73.7,High,14.37
419,34,Batter,153,3592,50.1,143.8,17,17,30,7.03,78,86,81.42399999999999,57.82,Medium,10.63
420,26,Wicketkeeper,106,6613,39.51,117.03,26,14,10,7.84,125,70,77.7535,50.87,Medium,8.31
421,33,Batter,76,3553,46.48,175.21,24,8,25,7.26,55,76,79.3115,53.82,Medium,10.31
422,35,Batter,189,5157,42.45,126.51,31,3,17,9.73,70,70,68.4255,33.19,Low,7.32
423,29,Bowler,238,1174,15.38,117.36,5,0,227,6.95,20,93,74.076,43.9,Medium,10.45
424,25,All-Rounder,62,2438,30.07,114.98,24,5,89,7.12,25,72,64.524,25.79,Low,6.86
425,33,Batter,205,7435,63.74,179.36,33,20,10,7.97,45,75,89.006,72.19,High,12.37
426,23,All-Rounder,111,2409,43.75,107.69,21,6,172,7.76,14,96,77.7365,50.83,Medium,12.41
427,29,Wicketkeeper,230,3431,38.72,108.43,38,14,5,8.76,51,91,65.47250000000001,27.59,Low,4.86
428,24,Wicketkeeper,158,2825,34.76,142.89,21,5,8,7.05,84,95,76.2015,47.92,Medium,7.99
429,28,All-Rounder,57,3542,35.6,125.15,29,5,143,7.42,45,84,78.63650000000001,52.54,Medium,11.47
430,23,Bowler,157,1404,14.57,74.99,2,0,242,5.73,29,86,70.72749999999999,37.55,Low,9.2
431,22,Bowler,131,19,13.53,94.98,5,1,301,5.95,21,97,76.874,49.2,Medium,12.01
432,19,Wicketkeeper,35,3338,26.8,156.97,35,3,7,8.98,83,91,71.9115,39.79,Low,5.24
433,29,All-Rounder,98,1581,35.29,121.07,26,9,100,6.31,93,90,79.0895,53.4,Medium,10.04
434,35,Bowler,209,582,17.1,103.66,3,1,327,4.31,44,69,81.03299999999999,57.08,Medium,14.6
435,32,Bowler,232,343,22.81,116.43,3,1,317,7.63,10,65,72.3435,40.61,Medium,13.1
436,28,Bowler,90,648,23.06,105.52,4,1,169,7.55,28,93,68.512,33.35,Low,8.57
437,34,Wicketkeeper,115,3370,30.52,101.62,20,8,1,6.84,100,63,63.289,23.45,Low,5.17
438,21,Batter,249,6876,51.45,121.85,35,17,24,9.98,23,88,73.7245,43.23,Medium,7.55
439,22,Batter,177,6193,44.28,137.32,28,15,20,6.51,77,85,83.798,62.32,High,9.24
440,18,Batter,179,5923,60.81,142.76,40,15,27,8.16,44,97,85.993,66.48,High,11.53
441,32,Bowler,188,1104,13.54,99.88,5,1,234,6.56,39,69,68.00200000000001,32.38,Low,9.43
442,29,Wicketkeeper,148,3860,49.14,130.93,28,13,4,6.62,51,70,71.7815,39.55,Low,7.27
443,34,Bowler,98,587,19.38,70.42,3,1,176,4.04,32,85,68.001,32.38,Low,7.34
444,27,Bowler,213,14,20.96,79.43,4,1,201,5.0,50,93,72.5605,41.02,Medium,9.95
445,30,Wicketkeeper,66,4154,27.38,143.77,38,8,4,8.59,118,95,76.7775,49.02,Medium,6.68
446,26,Wicketkeeper,58,2560,30.47,120.27,34,14,4,8.8,112,76,65.22149999999999,27.11,Low,5.19
447,28,Batter,48,3406,64.09,121.55,16,10,8,6.5,66,93,81.76150000000001,58.46,Medium,10.56
448,18,Bowler,33,308,10.29,80.86,3,1,301,7.2,28,94,71.812,39.6,Low,10.82
449,19,All-Rounder,30,4955,43.76,108.77,13,6,68,6.17,33,86,77.2535,49.92,Medium,9.28
450,26,Wicketkeeper,222,2103,28.66,153.77,20,12,7,6.99,54,76,66.8495,30.2,Low,4.67
451,32,Batter,143,4707,49.18,167.7,29,11,5,8.52,15,83,74.93299999999999,45.52,Medium,7.99
452,35,Batter,74,6942,54.16,133.91,13,7,3,6.94,65,70,80.57849999999999,56.22,Medium,9.99
453,18,Bowler,213,565,21.69,89.79,1,0,348,4.17,49,95,89.2555,72.67,High,16.27
454,22,All-Rounder,207,1866,31.22,130.0,26,9,136,7.72,90,81,77.288,49.98,Medium,10.53
455,19,All-Rounder,175,2130,42.53,147.49,9,7,109,5.27,81,100,90.4225,74.88,High,13.03
456,29,Wicketkeeper,197,3580,25.64,126.44,13,8,0,7.94,106,87,70.288,36.72,Low,5.29
457,27,Wicketkeeper,58,6642,30.6,124.34,34,8,9,9.66,120,75,73.26499999999999,42.36,Medium,6.74
458,20,Bowler,125,605,26.39,97.08,3,0,298,6.55,29,85,78.57900000000001,52.43,Medium,13.05
459,18,All-Rounder,208,4040,30.97,143.26,26,8,149,4.76,97,95,94.71,83.0,Elite,14.21
460,35,Bowler,166,579,16.45,102.05,0,0,233,6.64,7,86,68.9605,34.2,Low,8.99
461,22,Bowler,233,64,14.04,94.27,0,0,246,6.57,29,95,71.6705,39.34,Low,11.33
462,34,All-Rounder,22,3000,30.52,143.07,5,3,217,5.97,20,74,82.5365,59.93,Medium,13.08
463,19,All-Rounder,152,4545,48.46,124.96,16,0,207,5.06,15,82,90.812,75.62,High,15.29
464,27,Batter,65,7255,37.91,170.76,44,13,6,6.77,41,88,84.537,63.72,High,9.77
465,23,Wicketkeeper,201,2864,47.99,140.36,34,13,1,6.67,73,97,79.46900000000001,54.12,Medium,8.86
466,30,All-Rounder,178,2147,38.35,135.99,16,5,190,7.97,51,81,80.8075,56.65,Medium,12.41
467,31,Wicketkeeper,221,4649,43.25,139.42,18,12,8,9.7,82,71,70.376,36.88,Low,7.06
468,32,Wicketkeeper,111,2001,46.79,168.81,6,4,4,6.03,78,66,75.9205,47.39,Medium,8.49
469,28,Batter,207,5260,62.57,155.79,46,19,4,6.38,68,81,87.2695,68.9,High,11.21
470,22,Bowler,77,751,27.79,82.49,2,1,123,6.28,41,86,65.0925,26.87,Low,6.79
471,20,All-Rounder,212,3476,29.32,149.54,27,9,74,6.38,48,81,76.389,48.28,Medium,8.6
472,30,Batter,209,3458,62.66,143.41,37,14,29,9.47,39,93,77.75549999999998,50.87,Medium,8.67
473,18,Wicketkeeper,23,4496,40.73,122.35,14,10,8,8.79,69,81,69.7735,35.74,Low,5.73
474,30,Wicketkeeper,202,6875,42.26,106.31,32,9,6,6.59,93,72,76.97449999999999,49.39,Medium,8.84
475,33,Batter,150,6270,42.88,147.9,37,5,24,6.54,35,75,78.679,52.62,Medium,9.76
476,30,Bowler,153,1261,29.94,96.21,1,0,168,7.11,25,91,70.40549999999999,36.94,Low,9.17
477,20,Batter,181,6388,47.71,144.38,30,12,19,8.62,49,85,79.17599999999999,53.56,Medium,9.48
478,29,Wicketkeeper,169,3194,38.21,164.69,19,6,10,7.5,146,93,86.2045,66.88,High,10.29
479,20,Batter,199,3446,42.29,163.47,19,10,0,7.37,24,89,74.0095,43.77,Medium,8.91
480,32,Wicketkeeper,15,4718,31.27,137.66,18,8,8,7.93,143,64,74.54599999999999,44.79,Medium,7.66
481,18,Wicketkeeper,159,6315,26.3,111.92,23,6,9,7.09,109,100,79.74799999999999,54.65,Medium,7.99
482,18,Batter,109,5222,54.89,183.9,33,4,0,7.17,59,87,87.80600000000001,69.92,High,10.66
483,30,Batter,241,5584,49.54,161.8,15,6,6,8.0,68,87,83.33,61.43,High,9.17
484,18,Batter,73,7336,44.15,154.3,20,1,11,8.74,55,100,84.96199999999999,64.53,High,10.27
485,27,Bowler,138,564,26.24,101.29,3,0,341,6.22,22,77,80.4835,56.04,Medium,14.48
486,22,All-Rounder,239,3109,41.42,105.27,17,8,223,6.45,90,87,90.1245,74.31,High,14.74
487,31,Bowler,156,312,18.53,85.62,4,1,214,6.17,18,80,65.606,27.84,Low,8.22
488,22,Bowler,230,282,16.18,105.26,4,0,210,7.98,14,100,68.447,33.23,Low,8.46
489,23,All-Rounder,27,3782,38.32,143.17,10,5,87,6.91,50,93,81.9255,58.77,Medium,11.55
490,31,All-Rounder,123,4554,48.34,153.65,28,4,88,7.12,23,64,77.7575,50.87,Medium,10.72
491,23,Batter,205,5186,53.17,162.87,48,8,7,8.75,55,82,79.8135,54.77,Medium,9.37
492,33,Bowler,138,1238,19.38,102.48,1,1,225,5.9,15,66,67.862,32.12,Low,10.06
493,25,Batter,114,3122,62.76,186.51,24,7,24,6.82,32,84,85.5285,65.6,High,11.53
494,33,All-Rounder,231,3374,47.19,125.65,29,0,205,6.94,58,83,88.82249999999999,71.84,High,14.65
495,28,Wicketkeeper,166,6685,42.81,136.77,7,3,7,7.83,55,77,76.3785,48.26,Medium,8.83
496,34,Wicketkeeper,198,2321,41.73,136.13,8,6,4,7.76,88,84,72.1805,40.3,Medium,7.27
497,27,Wicketkeeper,52,5460,33.83,164.33,38,4,7,9.32,107,72,76.33850000000001,48.18,Medium,7.09
498,34,Batter,56,7795,63.14,168.73,18,13,13,7.29,13,65,83.85149999999999,62.42,High,10.81
499,32,Bowler,235,931,11.8,86.2,5,0,283,6.93,10,63,63.862,24.54,Low,8.76
500,32,All-Rounder,31,3645,42.68,143.61,21,9,90,5.51,58,61,78.86550000000001,52.97,Medium,9.6
501,23,All-Rounder,154,4201,46.57,109.73,9,2,246,6.85,63,89,93.3625,80.45,Elite,17.37
502,27,Wicketkeeper,83,3480,28.53,109.21,17,0,9,9.06,51,84,60.6005,18.35,Low,4.76
503,33,Wicketkeeper,149,2047,43.24,134.54,18,15,7,7.64,60,79,68.277,32.9,Low,5.55
504,18,Bowler,235,1120,15.56,101.43,1,0,147,4.59,46,91,72.05250000000001,40.06,Medium,8.81
505,19,Bowler,228,66,23.34,111.9,2,1,335,4.35,11,93,86.369,67.19,High,15.6
506,23,Bowler,182,582,22.22,104.58,4,0,347,5.82,42,91,86.587,67.61,High,15.92
507,19,Batter,206,5451,44.68,182.83,14,14,26,8.2,47,95,85.8605,66.23,High,10.41
508,22,Batter,187,5248,44.88,148.96,23,7,19,6.23,77,82,83.56400000000001,61.88,High,9.62
509,33,All-Rounder,119,3993,46.19,115.58,23,9,140,7.71,88,78,83.26,61.3,High,12.49
510,33,Wicketkeeper,136,3473,51.51,116.29,23,6,0,6.47,109,80,77.80250000000001,50.96,Medium,8.28
511,21,Bowler,214,1260,29.98,90.7,2,1,243,7.22,18,80,71.919,39.81,Low,11.27
512,24,All-Rounder,75,4736,26.7,118.02,22,5,246,4.02,97,90,99.025,91.18,Elite,17.17
513,28,Wicketkeeper,195,6660,43.48,102.04,16,6,5,9.34,136,85,78.24000000000001,51.79,Medium,8.37
514,33,Batter,175,4112,49.44,163.9,44,11,14,9.14,62,89,78.931,53.1,Medium,8.67
